IP
"1.0.136.29			 # 2018-11-12",
"81.31.38.4			 # 2018-12-16",
"81.31.147.168			 # 2019-07-08",
"81.31.155.92			 # 2018-10-23",
"81.31.235.229			 # 2019-01-11",
"81.33.4.214			 # 2019-02-15",
"81.33.28.233			 # 2018-10-20",
"81.33.241.239			 # 2018-09-25",
"81.34.224.8			 # 2018-10-16",
"81.35.7.216			 # 2019-08-01",
"81.36.61.127			 # 2019-01-13",
"81.36.61.135			 # 2018-11-03",
"81.36.102.109			 # 2018-11-16",
"81.36.158.204			 # 2021-02-17",
"81.37.43.247			 # 2018-09-26",
"81.37.162.248			 # 2018-12-07",
"81.37.163.93			 # 2018-09-25",
"81.38.18.171			 # 2018-12-16",
"81.38.206.23			 # 2018-11-21",
"81.40.214.54			 # 2018-10-28",
"81.40.214.96			 # 2018-11-12",
"81.40.215.27			 # 2018-10-16",
"81.40.215.39			 # 2018-10-23",
"81.42.194.173			 # 2019-02-21",
"81.44.17.32			 # 2019-01-25",
"81.44.17.133			 # 2019-02-15",
"81.47.169.143			 # 2018-10-26",
"81.61.145.114			 # 2019-03-18",
"81.64.145.134			 # 2020-02-23",
"81.65.229.115			 # 2018-11-18",
"81.68.185.94			 # 2020-10-03",
"81.68.200.106			 # 2021-02-06",
"81.82.91.53			 # 2018-10-23",
"81.82.99.36			 # 2018-09-23",
"81.82.228.232			 # 2018-10-20",
"81.84.89.124			 # 2019-06-10",
"81.88.34.186			 # 2020-08-28",
"81.88.48.44			 # 2019-12-11",
"81.88.48.48			 # 2019-12-10",
"81.88.48.58			 # 2019-11-28",
"81.88.49.24			 # 2018-10-16",
"81.88.49.26			 # 2018-10-16",
"81.88.49.27			 # 2018-10-16",
"81.88.49.29			 # 2018-10-16",
"81.88.49.34			 # 2018-10-16",
"81.88.49.35			 # 2018-10-23",
"81.88.49.43			 # 2018-10-16",
"81.88.49.44			 # 2018-10-16",
"81.88.49.50			 # 2018-10-16",
"81.88.49.52			 # 2018-10-16",
"81.88.194.14			 # 2018-10-31",
"81.88.198.166			 # 2018-10-10",
"81.89.113.89			 # 2018-10-26",
"81.89.113.142			 # 2019-01-07",
"81.90.12.32			 # 2019-02-14",
"81.90.181.103			 # 2021-02-08",
"81.90.238.16			 # 2018-11-02",
"81.90.253.186			 # 2018-09-30",
"81.90.255.144			 # 2018-10-16",
"81.91.51.175			 # 2018-09-27",
"81.91.51.248			 # 2018-10-16",
"81.91.189.113			 # 2018-11-11",
"81.91.211.214			 # 2019-03-10",
"81.92.144.25			 # 2018-10-10",
"81.92.200.91			 # 2021-06-02",
"81.92.202.135			 # 2020-01-25",
"81.92.202.254			 # 2018-09-29",
"81.92.203.62			 # 2019-09-22",
"81.92.203.82			 # 2018-10-09",
"81.92.203.87			 # 2021-04-05",
"81.92.203.243			 # 2019-03-11",
"81.92.218.200			 # 2021-03-07",
"81.92.249.133			 # 2018-12-22",
"81.93.70.126			 # 2018-09-27",
"81.93.71.178			 # 2019-02-13",
"81.93.73.25			 # 2018-12-02",
"81.93.73.28			 # 2018-10-21",
"81.93.85.194			 # 2018-09-30",
"81.93.85.204			 # 2018-09-23",
"81.93.85.209			 # 2018-10-10",
"81.93.87.47			 # 2018-11-28",
"81.93.88.5			 # 2018-09-29",
"81.93.88.24			 # 2018-10-07",
"81.93.88.31			 # 2018-09-24",
"81.93.88.36			 # 2018-11-21",
"81.93.88.44			 # 2018-09-28",
"81.93.88.47			 # 2018-10-05",
"81.93.88.112			 # 2018-10-16",
"81.93.88.117			 # 2018-10-04",
"81.93.194.131			 # 2018-10-16",
"81.94.254.48			 # 2018-10-24",
"81.95.45.234			 # 2018-11-01",
"81.95.131.10			 # 2019-02-15",
"81.95.143.26			 # 2018-10-23",
"81.95.143.190			 # 2020-07-08",
"81.95.160.40			 # 2020-02-05",
"81.99.103.125			 # 2020-07-10",
"81.99.106.28			 # 2020-02-23",
"81.101.99.22			 # 2020-09-08",
"81.104.62.41			 # 2021-01-04",
"81.104.62.43			 # 2020-06-28",
"81.104.77.209			 # 2020-02-23",
"81.104.167.33			 # 2020-02-23",
"81.106.8.37			 # 2019-10-18",
"81.109.126.245			 # 2019-02-16",
"81.109.154.186			 # 2020-07-03",
"81.110.84.7			 # 2020-02-02",
"81.110.98.116			 # 2020-09-13",
"81.110.235.69			 # 2020-02-23",
"81.111.0.16			 # 2020-02-23",
"81.130.75.185			 # 2019-10-04",
"81.130.135.142			 # 2018-10-20",
"81.130.137.130			 # 2018-10-30",
"81.133.109.91			 # 2018-12-17",
"81.133.110.10			 # 2018-11-23",
"81.133.211.43			 # 2018-10-14",
"81.134.14.108			 # 2018-10-01",
"81.136.137.232			 # 2018-10-11",
"81.138.151.81			 # 2018-12-20",
"81.149.6.120			 # 2020-11-14",
"81.150.166.169			 # 2018-09-23",
"81.150.166.172			 # 2018-10-07",
"81.151.51.47			 # 2018-12-15",
"81.152.17.94			 # 2018-11-07",
"81.152.96.181			 # 2020-07-04",
"81.157.241.69			 # 2018-10-29",
"81.161.17.33			 # 2018-10-12",
"81.161.37.109			 # 2020-06-18",
"81.161.61.55			 # 2018-10-10",
"81.161.61.62			 # 2019-02-14",
"81.161.61.66			 # 2018-12-04",
"81.161.61.250			 # 2018-11-23",
"81.161.63.251			 # 2021-01-23",
"81.161.117.35			 # 2018-10-03",
"81.162.57.30			 # 2018-09-26",
"81.162.61.166			 # 2018-12-31",
"81.162.69.43			 # 2018-10-16",
"81.162.69.52			 # 2018-11-26",
"81.162.79.204			 # 2018-10-29",
"81.162.104.30			 # 2020-09-12",
"81.162.104.207			 # 2020-07-13",
"81.162.104.243			 # 2018-09-29",
"81.162.192.96			 # 2018-10-17",
"81.162.195.121			 # 2018-10-25",
"81.162.195.215			 # 2019-01-07",
"81.162.211.171			 # 2018-10-30",
"81.162.221.150			 # 2018-10-23",
"81.162.224.38			 # 2018-12-16",
"81.162.234.215			 # 2018-10-04",
"81.162.251.216			 # 2018-10-01",
"81.163.35.33			 # 2018-11-18",
"81.163.35.120			 # 2019-02-16",
"81.163.36.210			 # 2018-10-17",
"81.163.50.188			 # 2018-10-31",
"81.163.54.69			 # 2019-01-10",
"81.163.54.83			 # 2019-01-12",
"81.163.57.46			 # 2019-02-12",
"81.163.57.230			 # 2018-10-27",
"81.163.59.116			 # 2019-01-03",
"81.163.61.0			 # 2018-10-13",
"81.163.61.39			 # 2018-12-20",
"81.163.61.107			 # 2018-10-27",
"81.163.62.136			 # 2019-02-16",
"81.163.83.42			 # 2018-11-12",
"81.165.161.82			 # 2018-10-11",
"81.165.193.209			 # 2018-10-30",
"81.166.130.184			 # 2019-09-26",
"81.167.5.203			 # 2020-02-23",
"81.167.244.62			 # 2018-11-24",
"81.168.2.9			 # 2018-11-02",
"81.169.145.78			 # 2020-04-18",
"81.169.145.162			 # 2018-12-03",
"81.169.155.55			 # 2018-10-23",
"81.169.155.243			 # 2018-10-23",
"81.170.250.118			 # 2018-11-18",
"81.171.2.229			 # 2019-02-17",
"81.171.3.239			 # 2018-11-24",
"81.171.3.245			 # 2019-01-20",
"81.171.7.119			 # 2018-11-28",
"81.171.7.162			 # 2018-12-18",
"81.171.7.179			 # 2019-01-02",
"81.171.24.199			 # 2019-02-17",
"81.171.26.148			 # 2020-05-11",
"81.171.26.149			 # 2020-05-14",
"81.171.26.150			 # 2020-05-14",
"81.171.26.151			 # 2020-05-16",
"81.171.26.152			 # 2020-05-18",
"81.171.26.153			 # 2020-05-20",
"81.171.26.155			 # 2020-05-22",
"81.171.26.156			 # 2020-05-23",
"81.171.26.157			 # 2020-05-23",
"81.171.26.158			 # 2020-05-24",
"81.171.26.159			 # 2020-05-25",
"81.171.26.183			 # 2020-05-27",
"81.171.26.184			 # 2020-06-02",
"81.171.26.185			 # 2020-05-12",
"81.171.26.186			 # 2020-05-16",
"81.171.26.187			 # 2020-05-24",
"81.171.26.188			 # 2020-05-27",
"81.171.26.189			 # 2020-05-29",
"81.171.26.191			 # 2020-05-29",
"81.171.26.192			 # 2020-05-28",
"81.171.56.97			 # 2018-12-17",
"81.171.56.204			 # 2018-12-17",
"81.171.57.100			 # 2018-12-17",
"81.171.57.127			 # 2018-12-17",
"81.171.57.164			 # 2018-12-17",
"81.171.58.46			 # 2018-12-17",
"81.171.58.104			 # 2018-12-17",
"81.171.58.106			 # 2020-01-20",
"81.171.58.155			 # 2020-01-29",
"81.171.58.156			 # 2020-01-29",
"81.171.58.161			 # 2018-12-10",
"81.171.58.162			 # 2018-12-10",
"81.171.58.167			 # 2020-01-10",
"81.171.59.40			 # 2018-12-17",
"81.171.59.51			 # 2018-12-17",
"81.171.59.173			 # 2018-12-10",
"81.171.59.174			 # 2018-12-10",
"81.171.59.175			 # 2018-12-10",
"81.171.59.176			 # 2018-12-10",
"81.171.59.177			 # 2018-12-10",
"81.171.59.178			 # 2018-12-17",
"81.171.71.86			 # 2019-04-26",
"81.171.74.105			 # 2018-12-18",
"81.171.74.142			 # 2018-12-17",
"81.171.74.206			 # 2018-12-18",
"81.171.74.217			 # 2018-12-17",
"81.171.75.134			 # 2020-01-16",
"81.171.75.137			 # 2020-01-16",
"81.171.75.138			 # 2018-12-17",
"81.171.81.128			 # 2018-12-15",
"81.171.81.134			 # 2018-12-17",
"81.171.81.190			 # 2018-12-15",
"81.171.81.243			 # 2018-12-17",
"81.171.85.101			 # 2018-12-17",
"81.171.85.178			 # 2018-12-17",
"81.171.97.139			 # 2018-12-15",
"81.171.97.163			 # 2018-12-18",
"81.171.97.175			 # 2018-12-17",
"81.171.97.190			 # 2018-12-17",
"81.171.97.202			 # 2018-12-13",
"81.171.97.222			 # 2018-12-17",
"81.171.98.113			 # 2018-12-17",
"81.171.98.158			 # 2018-12-15",
"81.171.98.171			 # 2018-12-18",
"81.171.98.189			 # 2018-12-17",
"81.171.107.0			 # 2019-10-29",
"81.171.107.80			 # 2018-12-17",
"81.171.107.127			 # 2018-12-17",
"81.171.107.163			 # 2018-12-17",
"81.171.107.199			 # 2018-12-18",
"81.171.107.200			 # 2019-01-03",
"81.171.108.174			 # 2018-12-17",
"81.171.108.175			 # 2018-12-17",
"81.171.110.55			 # 2018-12-17",
"81.171.110.82			 # 2018-12-17",
"81.171.110.101			 # 2018-12-17",
"81.171.110.176			 # 2018-12-15",
"81.171.110.226			 # 2018-12-18",
"81.171.110.230			 # 2018-10-19",
"81.171.239.210			 # 2019-02-22",
"81.174.9.98			 # 2020-10-12",
"81.174.12.6			 # 2020-09-27",
"81.174.150.102			 # 2018-11-05",
"81.174.171.167			 # 2019-10-30",
"81.176.4.193			 # 2018-09-27",
"81.177.6.114			 # 2020-01-08",
"81.177.22.234			 # 2018-10-09",
"81.177.24.96			 # 2020-01-25",
"81.177.26.172			 # 2018-10-11",
"81.177.49.160			 # 2019-09-14",
"81.177.73.11			 # 2018-10-13",
"81.177.73.25			 # 2018-10-28",
"81.177.73.26			 # 2018-11-23",
"81.177.73.27			 # 2018-11-25",
"81.177.73.29			 # 2018-12-20",
"81.177.108.78			 # 2018-09-28",
"81.177.122.124			 # 2020-09-06",
"81.177.135.192			 # 2019-01-16",
"81.177.135.193			 # 2019-07-11",
"81.177.136.29			 # 2020-07-01",
"81.177.139.151			 # 2021-04-25",
"81.177.139.162			 # 2019-01-14",
"81.177.140.34			 # 2021-04-25",
"81.177.140.73			 # 2020-02-03",
"81.177.140.212			 # 2019-10-16",
"81.177.141.101			 # 2020-07-01",
"81.177.141.122			 # 2018-10-08",
"81.177.141.169			 # 2019-09-16",
"81.177.143.188			 # 2020-03-27",
"81.177.157.202			 # 2019-02-17",
"81.177.165.133			 # 2020-05-13",
"81.177.165.218			 # 2019-10-11",
"81.177.174.12			 # 2020-05-01",
"81.177.174.59			 # 2020-03-29",
"81.177.224.42			 # 2018-11-27",
"81.177.248.208			 # 2021-04-29",
"81.177.249.96			 # 2021-04-17",
"81.180.26.18			 # 2018-12-17",
"81.180.66.40			 # 2019-01-08",
"81.180.68.31			 # 2018-10-12",
"81.180.114.228			 # 2020-11-25",
"81.180.123.243			 # 2018-10-27",
"81.182.186.238			 # 2018-11-08",
"81.183.48.186			 # 2018-09-26",
"81.183.164.29			 # 2018-10-23",
"81.183.177.148			 # 2018-10-01",
"81.183.199.44			 # 2019-04-17",
"81.183.224.32			 # 2018-11-10",
"81.183.253.34			 # 2018-10-22",
"81.187.190.174			 # 2018-12-29",
"81.189.24.183			 # 2019-02-11",
"81.189.25.96			 # 2018-10-21",
"81.189.25.216			 # 2018-12-21",
"81.189.26.119			 # 2018-10-06",
"81.189.27.12			 # 2019-02-07",
"81.189.29.49			 # 2019-02-12",
"81.189.29.68			 # 2018-12-16",
"81.189.30.42			 # 2018-11-28",
"81.189.30.45			 # 2018-11-20",
"81.189.30.110			 # 2019-01-14",
"81.189.34.53			 # 2019-02-06",
"81.189.34.97			 # 2018-10-23",
"81.189.35.127			 # 2018-10-21",
"81.189.40.52			 # 2018-11-06",
"81.189.43.193			 # 2019-01-23",
"81.189.44.74			 # 2018-11-17",
"81.189.45.166			 # 2018-11-07",
"81.190.101.134			 # 2018-11-21",
"81.190.147.251			 # 2020-10-23",
"81.190.193.203			 # 2019-01-11",
"81.190.208.52			 # 2019-01-07",
"81.192.56.11			 # 2020-03-13",
"81.192.141.126			 # 2019-09-30",
"81.192.142.176			 # 2019-02-10",
"81.193.197.103			 # 2019-01-15",
"81.195.239.93			 # 2018-09-28",
"81.196.41.75			 # 2018-09-29",
"81.196.67.92			 # 2018-10-27",
"81.196.95.92			 # 2018-10-15",
"81.196.116.91			 # 2021-02-17",
"81.196.177.30			 # 2018-10-14",
"81.196.177.66			 # 2019-01-15",
"81.198.64.27			 # 2018-11-01",
"81.198.65.95			 # 2018-09-30",
"81.198.66.44			 # 2019-01-05",
"81.198.66.213			 # 2018-09-27",
"81.198.66.244			 # 2018-11-10",
"81.198.69.116			 # 2018-10-03",
"81.198.116.215			 # 2018-10-11",
"81.198.116.239			 # 2018-10-21",
"81.198.119.240			 # 2018-10-15",
"81.198.119.241			 # 2018-10-15",
"81.198.213.230			 # 2018-10-02",
"81.199.32.90			 # 2019-02-13",
"81.199.32.150			 # 2018-10-29",
"81.199.224.54			 # 2018-11-21",
"81.200.8.19			 # 2019-04-22",
"81.200.8.143			 # 2019-08-20",
"81.200.8.236			 # 2019-07-09",
"81.200.9.16			 # 2020-05-22",
"81.200.14.150			 # 2018-10-14",
"81.200.19.18			 # 2019-01-15",
"81.200.54.84			 # 2018-09-25",
"81.200.54.91			 # 2018-11-01",
"81.200.63.108			 # 2019-02-13",
"81.201.50.131			 # 2018-10-29",
"81.201.56.113			 # 2018-11-03",
"81.201.61.39			 # 2018-10-23",
"81.208.30.15			 # 2018-10-26",
"81.209.177.16			 # 2020-03-25",
"81.209.177.136			 # 2019-07-19",
"81.209.177.145			 # 2021-03-15",
"81.209.177.189			 # 2019-07-19",
"81.210.36.106			 # 2018-10-11",
"81.210.85.118			 # 2019-02-14",
"81.210.92.245			 # 2020-06-13",
"81.211.8.102			 # 2019-01-15",
"81.211.25.78			 # 2019-03-14",
"81.211.68.14			 # 2018-10-31",
"81.211.74.186			 # 2018-09-24",
"81.211.92.238			 # 2019-02-14",
"81.211.94.74			 # 2018-11-01",
"81.211.102.126			 # 2018-10-02",
"81.211.114.162			 # 2018-10-07",
"81.213.69.38			 # 2018-10-22",
"81.213.77.57			 # 2018-10-21",
"81.213.144.148			 # 2018-12-12",
"81.213.144.174			 # 2018-11-06",
"81.213.215.70			 # 2018-10-14",
"81.214.45.136			 # 2019-05-08",
"81.214.50.30			 # 2018-09-28",
"81.214.84.191			 # 2018-10-17",
"81.214.120.116			 # 2018-11-20",
"81.215.215.170			 # 2018-11-26",
"81.219.1.1			 # 2018-11-28",
"81.219.42.14			 # 2018-09-25",
"81.219.42.150			 # 2018-10-16",
"81.219.133.233			 # 2018-10-12",
"81.219.133.248			 # 2018-09-27",
"81.219.152.72			 # 2018-09-30",
"81.219.152.188			 # 2018-09-28",
"81.219.155.47			 # 2018-10-14",
"81.219.188.100			 # 2018-09-24",
"81.219.188.109			 # 2018-10-03",
"81.219.188.111			 # 2018-09-30",
"81.219.189.234			 # 2018-11-22",
"81.219.209.228			 # 2018-10-15",
"81.219.209.229			 # 2018-10-06",
"81.220.138.78			 # 2019-04-29",
"81.222.85.120			 # 2021-06-10",
"81.222.184.42			 # 2021-04-08",
"81.222.184.182			 # 2021-04-19",
"81.222.185.185			 # 2020-09-18",
"81.222.186.12			 # 2021-03-28",
"81.222.186.62			 # 2021-04-12",
"81.222.186.207			 # 2020-06-27",
"81.222.186.218			 # 2020-06-28",
"81.222.187.101			 # 2021-03-25",
"81.222.190.22			 # 2021-04-20",
"81.223.122.78			 # 2019-01-05",
"81.223.238.227			 # 2019-03-12",
"81.230.237.249			 # 2018-12-14",
"81.233.222.85			 # 2018-10-02",
"81.235.156.33			 # 2018-09-29",
"81.244.28.85			 # 2019-05-09",
"81.250.134.101			 # 2021-02-10",
"81.250.174.91			 # 2018-11-30",
"81.250.240.1			 # 2020-03-10",
"82.1.27.118			 # 2018-11-11",
"82.3.169.24			 # 2018-10-29",
"82.3.205.237			 # 2020-07-05",
"82.5.252.183			 # 2020-06-25",
"82.6.138.3			 # 2020-02-23",
"82.9.113.112			 # 2020-07-07",
"82.9.180.196			 # 2020-02-23",
"82.11.118.35			 # 2020-05-12",
"82.12.123.97			 # 2020-07-02",
"82.16.253.91			 # 2019-05-15",
"82.21.84.52			 # 2020-07-03",
"82.21.174.64			 # 2020-07-07",
"82.22.30.177			 # 2020-07-02",
"82.23.141.127			 # 2021-02-10",
"82.23.219.148			 # 2018-10-03",
"82.24.14.151			 # 2019-01-13",
"82.27.68.229			 # 2020-06-30",
"82.28.105.10			 # 2020-07-09",
"82.29.11.171			 # 2020-07-10",
"82.30.112.210			 # 2020-10-12",
"82.31.209.22			 # 2018-11-03",
"82.33.45.23			 # 2020-02-23",
"82.34.198.113			 # 2020-07-16",
"82.36.66.238			 # 2020-07-07",
"82.36.135.216			 # 2019-07-06",
"82.40.60.246			 # 2020-02-21",
"82.41.75.231			 # 2020-02-23",
"82.43.210.201			 # 2018-11-21",
"82.49.57.1			 # 2020-03-02",
"82.52.163.169			 # 2018-10-21",
"82.55.113.232			 # 2019-09-15",
"82.55.185.130			 # 2018-12-17",
"82.57.55.118			 # 2019-09-27",
"82.57.184.219			 # 2018-09-25",
"82.57.200.92			 # 2018-12-06",
"82.57.200.95			 # 2018-09-28",
"82.57.200.97			 # 2019-12-29",
"82.57.200.98			 # 2018-09-29",
"82.57.200.99			 # 2018-09-29",
"82.57.200.100			 # 2019-10-29",
"82.57.200.117			 # 2018-10-02",
"82.57.200.118			 # 2019-02-08",
"82.57.200.120			 # 2018-09-23",
"82.57.200.123			 # 2020-09-11",
"82.57.200.124			 # 2019-05-22",
"82.57.200.125			 # 2019-01-24",
"82.57.200.126			 # 2018-11-29",
"82.57.200.227			 # 2019-07-04",
"82.57.204.62			 # 2019-10-30",
"82.57.204.63			 # 2020-01-16",
"82.57.204.75			 # 2019-11-20",
"82.57.205.70			 # 2018-10-07",
"82.57.205.79			 # 2020-01-18",
"82.59.61.192			 # 2019-10-27",
"82.64.85.82			 # 2020-12-07",
"82.65.111.174			 # 2020-07-06",
"82.68.95.148			 # 2019-07-05",
"82.71.214.190			 # 2019-07-09",
"82.75.205.3			 # 2020-06-06",
"82.76.6.66			 # 2019-04-05",
"82.76.6.192			 # 2018-09-27",
"82.76.59.21			 # 2019-07-16",
"82.76.164.208			 # 2019-02-16",
"82.76.167.158			 # 2018-10-14",
"82.76.214.145			 # 2018-09-26",
"82.76.216.72			 # 2018-10-08",
"82.76.217.48			 # 2018-09-23",
"82.76.217.210			 # 2019-02-20",
"82.76.222.229			 # 2018-10-27",
"82.76.234.150			 # 2021-06-16",
"82.77.9.242			 # 2018-11-21",
"82.77.58.93			 # 2018-11-06",
"82.77.223.36			 # 2018-11-27",
"82.78.33.123			 # 2018-09-27",
"82.78.33.184			 # 2018-10-21",
"82.78.33.198			 # 2018-11-17",
"82.78.50.146			 # 2019-02-12",
"82.78.61.115			 # 2021-02-18",
"82.78.75.26			 # 2019-02-05",
"82.78.75.210			 # 2019-02-03",
"82.78.75.213			 # 2019-02-07",
"82.78.75.240			 # 2019-01-28",
"82.78.165.25			 # 2018-10-15",
"82.78.182.186			 # 2018-11-02",
"82.79.68.143			 # 2019-02-14",
"82.79.103.247			 # 2018-10-09",
"82.79.140.115			 # 2021-03-24",
"82.79.146.242			 # 2018-10-26",
"82.79.236.50			 # 2018-10-26",
"82.80.25.122			 # 2020-09-23",
"82.80.230.228			 # 2020-03-24",
"82.80.248.182			 # 2019-11-20",
"82.80.249.137			 # 2020-06-16",
"82.80.249.158			 # 2021-03-11",
"82.80.249.159			 # 2020-03-24",
"82.80.249.192			 # 2018-12-26",
"82.80.249.200			 # 2020-11-02",
"82.80.249.212			 # 2019-05-13",
"82.80.249.249			 # 2020-01-31",
"82.85.78.67			 # 2018-11-23",
"82.85.144.72			 # 2018-10-08",
"82.85.153.88			 # 2018-10-17",
"82.85.180.130			 # 2019-01-05",
"82.85.185.155			 # 2019-01-11",
"82.85.185.157			 # 2018-09-25",
"82.85.185.185			 # 2018-11-05",
"82.98.151.40			 # 2019-03-11",
"82.99.131.213			 # 2018-10-01",
"82.99.136.182			 # 2018-11-03",
"82.99.202.43			 # 2018-09-29",
"82.99.221.18			 # 2019-01-13",
"82.99.242.27			 # 2019-03-11",
"82.99.244.46			 # 2019-04-03",
"82.99.255.34			 # 2018-11-21",
"82.100.1.146			 # 2018-09-27",
"82.100.26.139			 # 2018-11-29",
"82.102.13.225			 # 2018-10-22",
"82.102.16.100			 # 2021-05-10",
"82.102.16.142			 # 2018-12-28",
"82.102.16.152			 # 2019-02-15",
"82.102.16.180			 # 2019-02-17",
"82.102.17.147			 # 2019-02-26",
"82.102.17.148			 # 2018-11-06",
"82.102.17.152			 # 2018-11-25",
"82.102.19.196			 # 2020-07-01",
"82.102.20.163			 # 2018-11-09",
"82.102.20.172			 # 2018-10-14",
"82.102.21.52			 # 2019-09-20",
"82.102.21.98			 # 2018-11-10",
"82.102.21.185			 # 2018-12-18",
"82.102.21.187			 # 2021-01-07",
"82.102.22.17			 # 2020-08-05",
"82.102.22.30			 # 2019-12-25",
"82.102.23.14			 # 2020-02-08",
"82.102.23.73			 # 2021-06-14",
"82.102.23.75			 # 2021-05-13",
"82.102.23.170			 # 2020-03-25",
"82.102.23.186			 # 2020-02-23",
"82.102.23.202			 # 2020-02-23",
"82.102.23.218			 # 2020-03-05",
"82.102.24.25			 # 2020-05-22",
"82.102.24.44			 # 2018-12-21",
"82.102.24.50			 # 2021-03-30",
"82.102.24.51			 # 2019-03-03",
"82.102.24.61			 # 2018-10-30",
"82.102.24.242			 # 2020-05-01",
"82.102.25.70			 # 2019-08-29",
"82.102.27.50			 # 2018-10-15",
"82.102.27.93			 # 2020-07-02",
"82.102.30.18			 # 2020-04-28",
"82.102.30.130			 # 2020-05-07",
"82.103.70.227			 # 2018-10-28",
"82.103.122.138			 # 2018-12-28",
"82.103.123.234			 # 2018-12-23",
"82.103.128.231			 # 2019-09-03",
"82.103.129.59			 # 2019-02-20",
"82.103.130.25			 # 2018-11-29",
"82.103.135.178			 # 2019-02-21",
"82.103.140.204			 # 2019-02-21",
"82.103.143.76			 # 2019-02-20",
"82.112.178.203			 # 2021-04-23",
"82.112.184.202			 # 2018-09-28",
"82.114.68.58			 # 2019-01-10",
"82.114.68.227			 # 2018-12-11",
"82.114.69.94			 # 2018-10-11",
"82.114.71.242			 # 2018-10-12",
"82.114.72.218			 # 2018-11-11",
"82.114.73.98			 # 2018-10-24",
"82.114.73.122			 # 2018-10-30",
"82.114.78.82			 # 2019-01-13",
"82.114.78.98			 # 2018-10-15",
"82.114.78.186			 # 2018-11-03",
"82.114.79.86			 # 2018-12-24",
"82.114.81.250			 # 2018-11-17",
"82.114.86.35			 # 2018-11-13",
"82.114.86.38			 # 2018-12-04",
"82.114.86.91			 # 2018-11-05",
"82.114.87.199			 # 2018-11-19",
"82.114.89.46			 # 2019-01-15",
"82.114.90.90			 # 2018-12-27",
"82.114.92.122			 # 2018-10-19",
"82.114.95.85			 # 2018-10-10",
"82.114.125.22			 # 2019-02-12",
"82.114.186.122			 # 2021-05-24",
"82.115.9.0			 # 2018-09-28",
"82.115.9.4			 # 2018-09-25",
"82.115.9.9			 # 2018-10-07",
"82.115.9.16			 # 2018-09-23",
"82.115.9.49			 # 2018-09-29",
"82.115.18.185			 # 2018-11-21",
"82.115.21.223			 # 2018-10-01",
"82.116.13.154			 # 2018-11-01",
"82.116.34.230			 # 2018-12-19",
"82.116.37.112			 # 2018-10-03",
"82.117.131.26			 # 2018-09-26",
"82.117.197.90			 # 2019-02-13",
"82.117.198.150			 # 2018-11-18",
"82.117.199.254			 # 2018-10-17",
"82.117.203.94			 # 2018-10-12",
"82.117.205.238			 # 2018-09-24",
"82.117.212.42			 # 2018-10-22",
"82.117.212.114			 # 2018-11-02",
"82.117.213.30			 # 2018-10-21",
"82.117.213.46			 # 2018-10-20",
"82.117.216.82			 # 2018-11-23",
"82.117.217.254			 # 2018-10-03",
"82.117.232.13			 # 2018-11-21",
"82.117.238.18			 # 2018-09-27",
"82.117.239.97			 # 2018-11-20",
"82.117.245.190			 # 2018-10-21",
"82.117.246.8			 # 2018-09-25",
"82.117.246.81			 # 2018-09-23",
"82.117.247.58			 # 2019-10-10",
"82.117.247.134			 # 2019-01-14",
"82.117.250.102			 # 2019-01-09",
"82.117.252.123			 # 2019-02-15",
"82.117.252.249			 # 2018-10-23",
"82.117.253.143			 # 2018-11-23",
"82.117.254.193			 # 2018-11-21",
"82.118.21.59			 # 2020-04-29",
"82.118.22.1			 # 2020-04-05",
"82.118.22.26			 # 2020-06-30",
"82.118.224.178			 # 2018-10-24",
"82.118.229.5			 # 2018-12-16",
"82.119.31.47			 # 2020-01-12",
"82.119.97.170			 # 2018-09-27",
"82.121.37.14			 # 2018-11-18",
"82.127.220.180			 # 2018-12-02",
"82.127.234.145			 # 2019-12-19",
"82.129.8.4			 # 2020-10-04",
"82.130.246.69			 # 2018-10-31",
"82.131.32.39			 # 2019-10-05",
"82.131.174.41			 # 2018-10-11",
"82.131.174.63			 # 2018-10-25",
"82.131.185.185			 # 2021-02-03",
"82.131.194.221			 # 2018-11-05",
"82.132.229.35			 # 2019-10-15",
"82.134.48.149			 # 2018-10-28",
"82.134.48.166			 # 2018-10-30",
"82.134.48.206			 # 2018-09-26",
"82.134.48.215			 # 2018-11-11",
"82.135.26.78			 # 2018-10-01",
"82.135.136.132			 # 2018-11-09",
"82.135.136.153			 # 2018-10-29",
"82.135.139.169			 # 2018-10-15",
"82.135.144.162			 # 2018-11-04",
"82.135.148.124			 # 2019-05-17",
"82.135.198.73			 # 2018-09-26",
"82.135.211.171			 # 2019-01-09",
"82.135.211.232			 # 2018-10-14",
"82.135.221.186			 # 2018-10-04",
"82.135.245.222			 # 2018-10-07",
"82.135.249.133			 # 2018-10-16",
"82.135.249.192			 # 2018-11-04",
"82.135.249.196			 # 2019-10-15",
"82.137.244.59			 # 2018-10-15",
"82.137.250.156			 # 2018-10-08",
"82.137.255.48			 # 2018-11-28",
"82.138.3.186			 # 2018-10-31",
"82.138.49.101			 # 2018-09-30",
"82.139.146.190			 # 2018-11-17",
"82.140.132.203			 # 2021-02-25",
"82.140.133.145			 # 2018-10-02",
"82.140.152.101			 # 2018-11-23",
"82.141.165.43			 # 2018-10-17",
"82.141.189.10			 # 2018-11-07",
"82.142.64.194			 # 2018-10-16",
"82.142.65.146			 # 2018-10-20",
"82.142.66.30			 # 2018-11-21",
